             x           rho             u             p
  -0.33650E+00   0.70848E+01   0.11906E+01   0.39202E+03
  -0.33550E+00   0.70710E+01   0.12094E+01   0.39074E+03
  -0.33450E+00   0.70572E+01   0.12281E+01   0.38947E+03
  -0.33350E+00   0.70434E+01   0.12469E+01   0.38820E+03
  -0.33250E+00   0.70296E+01   0.12656E+01   0.38694E+03
  -0.33150E+00   0.70159E+01   0.12844E+01   0.38568E+03
  -0.33050E+00   0.70021E+01   0.13031E+01   0.38442E+03
  -0.32950E+00   0.69884E+01   0.13219E+01   0.38317E+03
  -0.32850E+00   0.69747E+01   0.13406E+01   0.38192E+03
  -0.32750E+00   0.69610E+01   0.13594E+01   0.38067E+03
  -0.32650E+00   0.69474E+01   0.13781E+01   0.37942E+03
  -0.32550E+00   0.69337E+01   0.13969E+01   0.37818E+03
  -0.32450E+00   0.69201E+01   0.14156E+01   0.37695E+03
  -0.32350E+00   0.69065E+01   0.14344E+01   0.37571E+03
  -0.32250E+00   0.68929E+01   0.14531E+01   0.37448E+03
  -0.32150E+00   0.68793E+01   0.14719E+01   0.37325E+03
  -0.32050E+00   0.68658E+01   0.14906E+01   0.37203E+03
  -0.31950E+00   0.68522E+01   0.15094E+01   0.37080E+03
  -0.31850E+00   0.68387E+01   0.15281E+01   0.36959E+03
  -0.31750E+00   0.68252E+01   0.15469E+01   0.36837E+03
  -0.31650E+00   0.68117E+01   0.15656E+01   0.36716E+03
  -0.31550E+00   0.67983E+01   0.15844E+01   0.36595E+03
  -0.31450E+00   0.67848E+01   0.16031E+01   0.36474E+03
  -0.31350E+00   0.67714E+01   0.16219E+01   0.36354E+03
  -0.31250E+00   0.67580E+01   0.16406E+01   0.36234E+03
  -0.31150E+00   0.67446E+01   0.16594E+01   0.36115E+03
  -0.31050E+00   0.67312E+01   0.16781E+01   0.35995E+03
  -0.30950E+00   0.67178E+01   0.16969E+01   0.35876E+03
  -0.30850E+00   0.67045E+01   0.17156E+01   0.35758E+03
  -0.30750E+00   0.66912E+01   0.17344E+01   0.35639E+03
  -0.30650E+00   0.66779E+01   0.17531E+01   0.35521E+03
  -0.30550E+00   0.66646E+01   0.17719E+01   0.35403E+03
  -0.30450E+00   0.66513E+01   0.17906E+01   0.35286E+03
  -0.30350E+00   0.66380E+01   0.18094E+01   0.35169E+03
  -0.30250E+00   0.66248E+01   0.18281E+01   0.35052E+03
  -0.30150E+00   0.66116E+01   0.18469E+01   0.34936E+03
  -0.30050E+00   0.65984E+01   0.18656E+01   0.34819E+03
  -0.29950E+00   0.65852E+01   0.18844E+01   0.34704E+03
  -0.29850E+00   0.65720E+01   0.19031E+01   0.34588E+03
  -0.29750E+00   0.65589E+01   0.19219E+01   0.34473E+03
  -0.29650E+00   0.65458E+01   0.19406E+01   0.34358E+03
  -0.29550E+00   0.65326E+01   0.19594E+01   0.34243E+03
  -0.29450E+00   0.65196E+01   0.19781E+01   0.34129E+03
  -0.29350E+00   0.65065E+01   0.19969E+01   0.34015E+03
  -0.29250E+00   0.64934E+01   0.20156E+01   0.33901E+03
  -0.29150E+00   0.64804E+01   0.20344E+01   0.33788E+03
  -0.29050E+00   0.64673E+01   0.20531E+01   0.33675E+03
  -0.28950E+00   0.64543E+01   0.20719E+01   0.33562E+03
  -0.28850E+00   0.64413E+01   0.20906E+01   0.33449E+03
  -0.28750E+00   0.64284E+01   0.21094E+01   0.33337E+03
  -0.28650E+00   0.64154E+01   0.21281E+01   0.33225E+03
  -0.28550E+00   0.64025E+01   0.21469E+01   0.33113E+03
  -0.28450E+00   0.63896E+01   0.21656E+01   0.33002E+03
  -0.28350E+00   0.63767E+01   0.21844E+01   0.32891E+03
  -0.28250E+00   0.63638E+01   0.22031E+01   0.32780E+03
  -0.28150E+00   0.63509E+01   0.22219E+01   0.32670E+03
  -0.28050E+00   0.63380E+01   0.22406E+01   0.32560E+03
  -0.27950E+00   0.63252E+01   0.22594E+01   0.32450E+03
  -0.27850E+00   0.63124E+01   0.22781E+01   0.32341E+03
  -0.27750E+00   0.62996E+01   0.22969E+01   0.32231E+03
  -0.27650E+00   0.62868E+01   0.23156E+01   0.32122E+03
  -0.27550E+00   0.62740E+01   0.23344E+01   0.32014E+03
  -0.27450E+00   0.62613E+01   0.23531E+01   0.31905E+03
  -0.27350E+00   0.62486E+01   0.23719E+01   0.31797E+03
  -0.27250E+00   0.62359E+01   0.23906E+01   0.31690E+03
  -0.27150E+00   0.62232E+01   0.24094E+01   0.31582E+03
  -0.27050E+00   0.62105E+01   0.24281E+01   0.31475E+03
  -0.26950E+00   0.61978E+01   0.24469E+01   0.31368E+03
  -0.26850E+00   0.61852E+01   0.24656E+01   0.31262E+03
  -0.26750E+00   0.61725E+01   0.24844E+01   0.31155E+03
  -0.26650E+00   0.61599E+01   0.25031E+01   0.31049E+03
  -0.26550E+00   0.61473E+01   0.25219E+01   0.30944E+03
  -0.26450E+00   0.61348E+01   0.25406E+01   0.30838E+03
  -0.26350E+00   0.61222E+01   0.25594E+01   0.30733E+03
  -0.26250E+00   0.61097E+01   0.25781E+01   0.30628E+03
  -0.26150E+00   0.60971E+01   0.25969E+01   0.30524E+03
  -0.26050E+00   0.60846E+01   0.26156E+01   0.30419E+03
  -0.25950E+00   0.60721E+01   0.26344E+01   0.30315E+03
  -0.25850E+00   0.60597E+01   0.26531E+01   0.30212E+03
  -0.25750E+00   0.60472E+01   0.26719E+01   0.30108E+03
  -0.25650E+00   0.60348E+01   0.26906E+01   0.30005E+03
  -0.25550E+00   0.60224E+01   0.27094E+01   0.29902E+03
  -0.25450E+00   0.60100E+01   0.27281E+01   0.29800E+03
  -0.25350E+00   0.59976E+01   0.27469E+01   0.29697E+03
  -0.25250E+00   0.59852E+01   0.27656E+01   0.29595E+03
  -0.25150E+00   0.59728E+01   0.27844E+01   0.29494E+03
  -0.25050E+00   0.59605E+01   0.28031E+01   0.29392E+03
  -0.24950E+00   0.59482E+01   0.28219E+01   0.29291E+03
  -0.24850E+00   0.59359E+01   0.28406E+01   0.29190E+03
  -0.24750E+00   0.59236E+01   0.28594E+01   0.29089E+03
  -0.24650E+00   0.59113E+01   0.28781E+01   0.28989E+03
  -0.24550E+00   0.58991E+01   0.28969E+01   0.28889E+03
  -0.24450E+00   0.58868E+01   0.29156E+01   0.28789E+03
  -0.24350E+00   0.58746E+01   0.29344E+01   0.28690E+03
  -0.24250E+00   0.58624E+01   0.29531E+01   0.28590E+03
  -0.24150E+00   0.58502E+01   0.29719E+01   0.28491E+03
  -0.24050E+00   0.58381E+01   0.29906E+01   0.28393E+03
  -0.23950E+00   0.58259E+01   0.30094E+01   0.28294E+03
  -0.23850E+00   0.58138E+01   0.30281E+01   0.28196E+03
  -0.23750E+00   0.58017E+01   0.30469E+01   0.28098E+03
  -0.23650E+00   0.57896E+01   0.30656E+01   0.28001E+03
  -0.23550E+00   0.57775E+01   0.30844E+01   0.27903E+03
  -0.23450E+00   0.57654E+01   0.31031E+01   0.27806E+03
  -0.23350E+00   0.57534E+01   0.31219E+01   0.27710E+03
  -0.23250E+00   0.57413E+01   0.31406E+01   0.27613E+03
  -0.23150E+00   0.57293E+01   0.31594E+01   0.27517E+03
  -0.23050E+00   0.57173E+01   0.31781E+01   0.27421E+03
  -0.22950E+00   0.57054E+01   0.31969E+01   0.27325E+03
  -0.22850E+00   0.56934E+01   0.32156E+01   0.27230E+03
  -0.22750E+00   0.56814E+01   0.32344E+01   0.27135E+03
  -0.22650E+00   0.56695E+01   0.32531E+01   0.27040E+03
  -0.22550E+00   0.56576E+01   0.32719E+01   0.26945E+03
  -0.22450E+00   0.56457E+01   0.32906E+01   0.26851E+03
  -0.22350E+00   0.56338E+01   0.33094E+01   0.26756E+03
  -0.22250E+00   0.56219E+01   0.33281E+01   0.26663E+03
  -0.22150E+00   0.56101E+01   0.33469E+01   0.26569E+03
  -0.22050E+00   0.55983E+01   0.33656E+01   0.26476E+03
  -0.21950E+00   0.55865E+01   0.33844E+01   0.26383E+03
  -0.21850E+00   0.55747E+01   0.34031E+01   0.26290E+03
  -0.21750E+00   0.55629E+01   0.34219E+01   0.26197E+03
  -0.21650E+00   0.55511E+01   0.34406E+01   0.26105E+03
  -0.21550E+00   0.55394E+01   0.34594E+01   0.26013E+03
  -0.21450E+00   0.55276E+01   0.34781E+01   0.25921E+03
  -0.21350E+00   0.55159E+01   0.34969E+01   0.25830E+03
  -0.21250E+00   0.55042E+01   0.35156E+01   0.25739E+03
  -0.21150E+00   0.54925E+01   0.35344E+01   0.25648E+03
  -0.21050E+00   0.54809E+01   0.35531E+01   0.25557E+03
  -0.20950E+00   0.54692E+01   0.35719E+01   0.25466E+03
  -0.20850E+00   0.54576E+01   0.35906E+01   0.25376E+03
  -0.20750E+00   0.54460E+01   0.36094E+01   0.25286E+03
  -0.20650E+00   0.54344E+01   0.36281E+01   0.25196E+03
  -0.20550E+00   0.54228E+01   0.36469E+01   0.25107E+03
  -0.20450E+00   0.54112E+01   0.36656E+01   0.25018E+03
  -0.20350E+00   0.53997E+01   0.36844E+01   0.24929E+03
  -0.20250E+00   0.53881E+01   0.37031E+01   0.24840E+03
  -0.20150E+00   0.53766E+01   0.37219E+01   0.24752E+03
  -0.20050E+00   0.53651E+01   0.37406E+01   0.24664E+03
  -0.19950E+00   0.53536E+01   0.37594E+01   0.24576E+03
  -0.19850E+00   0.53422E+01   0.37781E+01   0.24488E+03
  -0.19750E+00   0.53307E+01   0.37969E+01   0.24401E+03
  -0.19650E+00   0.53193E+01   0.38156E+01   0.24313E+03
  -0.19550E+00   0.53079E+01   0.38344E+01   0.24226E+03
  -0.19450E+00   0.52965E+01   0.38531E+01   0.24140E+03
  -0.19350E+00   0.52851E+01   0.38719E+01   0.24053E+03
  -0.19250E+00   0.52737E+01   0.38906E+01   0.23967E+03
  -0.19150E+00   0.52623E+01   0.39094E+01   0.23881E+03
  -0.19050E+00   0.52510E+01   0.39281E+01   0.23796E+03
  -0.18950E+00   0.52397E+01   0.39469E+01   0.23710E+03
  -0.18850E+00   0.52284E+01   0.39656E+01   0.23625E+03
  -0.18750E+00   0.52171E+01   0.39844E+01   0.23540E+03
  -0.18650E+00   0.52058E+01   0.40031E+01   0.23455E+03
  -0.18550E+00   0.51946E+01   0.40219E+01   0.23371E+03
  -0.18450E+00   0.51833E+01   0.40406E+01   0.23287E+03
  -0.18350E+00   0.51721E+01   0.40594E+01   0.23203E+03
  -0.18250E+00   0.51609E+01   0.40781E+01   0.23119E+03
  -0.18150E+00   0.51497E+01   0.40969E+01   0.23035E+03
  -0.18050E+00   0.51385E+01   0.41156E+01   0.22952E+03
  -0.17950E+00   0.51274E+01   0.41344E+01   0.22869E+03
  -0.17850E+00   0.51162E+01   0.41531E+01   0.22786E+03
  -0.17750E+00   0.51051E+01   0.41719E+01   0.22704E+03
  -0.17650E+00   0.50940E+01   0.41906E+01   0.22622E+03
  -0.17550E+00   0.50829E+01   0.42094E+01   0.22540E+03
  -0.17450E+00   0.50718E+01   0.42281E+01   0.22458E+03
  -0.17350E+00   0.50608E+01   0.42469E+01   0.22376E+03
  -0.17250E+00   0.50497E+01   0.42656E+01   0.22295E+03
  -0.17150E+00   0.50387E+01   0.42844E+01   0.22214E+03
  -0.17050E+00   0.50277E+01   0.43031E+01   0.22133E+03
  -0.16950E+00   0.50167E+01   0.43219E+01   0.22052E+03
  -0.16850E+00   0.50057E+01   0.43406E+01   0.21972E+03
  -0.16750E+00   0.49947E+01   0.43594E+01   0.21892E+03
  -0.16650E+00   0.49838E+01   0.43781E+01   0.21812E+03
  -0.16550E+00   0.49728E+01   0.43969E+01   0.21732E+03
  -0.16450E+00   0.49619E+01   0.44156E+01   0.21653E+03
  -0.16350E+00   0.49510E+01   0.44344E+01   0.21573E+03
  -0.16250E+00   0.49401E+01   0.44531E+01   0.21494E+03
  -0.16150E+00   0.49293E+01   0.44719E+01   0.21416E+03
  -0.16050E+00   0.49184E+01   0.44906E+01   0.21337E+03
  -0.15950E+00   0.49076E+01   0.45094E+01   0.21259E+03
  -0.15850E+00   0.48968E+01   0.45281E+01   0.21181E+03
  -0.15750E+00   0.48860E+01   0.45469E+01   0.21103E+03
  -0.15650E+00   0.48752E+01   0.45656E+01   0.21025E+03
  -0.15550E+00   0.48644E+01   0.45844E+01   0.20948E+03
  -0.15450E+00   0.48536E+01   0.46031E+01   0.20871E+03
  -0.15350E+00   0.48429E+01   0.46219E+01   0.20794E+03
  -0.15250E+00   0.48322E+01   0.46406E+01   0.20717E+03
  -0.15150E+00   0.48215E+01   0.46594E+01   0.20641E+03
  -0.15050E+00   0.48108E+01   0.46781E+01   0.20564E+03
  -0.14950E+00   0.48001E+01   0.46969E+01   0.20488E+03
  -0.14850E+00   0.47894E+01   0.47156E+01   0.20412E+03
  -0.14750E+00   0.47788E+01   0.47344E+01   0.20337E+03
  -0.14650E+00   0.47681E+01   0.47531E+01   0.20262E+03
  -0.14550E+00   0.47575E+01   0.47719E+01   0.20186E+03
  -0.14450E+00   0.47469E+01   0.47906E+01   0.20112E+03
  -0.14350E+00   0.47363E+01   0.48094E+01   0.20037E+03
  -0.14250E+00   0.47258E+01   0.48281E+01   0.19962E+03
  -0.14150E+00   0.47152E+01   0.48469E+01   0.19888E+03
  -0.14050E+00   0.47047E+01   0.48656E+01   0.19814E+03
  -0.13950E+00   0.46942E+01   0.48844E+01   0.19740E+03
  -0.13850E+00   0.46837E+01   0.49031E+01   0.19667E+03
  -0.13750E+00   0.46732E+01   0.49219E+01   0.19593E+03
  -0.13650E+00   0.46627E+01   0.49406E+01   0.19520E+03
  -0.13550E+00   0.46522E+01   0.49594E+01   0.19447E+03
  -0.13450E+00   0.46418E+01   0.49781E+01   0.19375E+03
  -0.13350E+00   0.46314E+01   0.49969E+01   0.19302E+03
  -0.13250E+00   0.46210E+01   0.50156E+01   0.19230E+03
  -0.13150E+00   0.46106E+01   0.50344E+01   0.19158E+03
  -0.13050E+00   0.46002E+01   0.50531E+01   0.19086E+03
  -0.12950E+00   0.45898E+01   0.50719E+01   0.19014E+03
  -0.12850E+00   0.45795E+01   0.50906E+01   0.18943E+03
  -0.12750E+00   0.45691E+01   0.51094E+01   0.18872E+03
  -0.12650E+00   0.45588E+01   0.51281E+01   0.18801E+03
  -0.12550E+00   0.45485E+01   0.51469E+01   0.18730E+03
  -0.12450E+00   0.45382E+01   0.51656E+01   0.18660E+03
  -0.12350E+00   0.45280E+01   0.51844E+01   0.18589E+03
  -0.12250E+00   0.45177E+01   0.52031E+01   0.18519E+03
  -0.12150E+00   0.45075E+01   0.52219E+01   0.18449E+03
  -0.12050E+00   0.44972E+01   0.52406E+01   0.18379E+03
  -0.11950E+00   0.44870E+01   0.52594E+01   0.18310E+03
  -0.11850E+00   0.44768E+01   0.52781E+01   0.18241E+03
  -0.11750E+00   0.44666E+01   0.52969E+01   0.18172E+03
  -0.11650E+00   0.44565E+01   0.53156E+01   0.18103E+03
  -0.11550E+00   0.44463E+01   0.53344E+01   0.18034E+03
  -0.11450E+00   0.44362E+01   0.53531E+01   0.17966E+03
  -0.11350E+00   0.44261E+01   0.53719E+01   0.17897E+03
  -0.11250E+00   0.44160E+01   0.53906E+01   0.17829E+03
  -0.11150E+00   0.44059E+01   0.54094E+01   0.17762E+03
  -0.11050E+00   0.43958E+01   0.54281E+01   0.17694E+03
  -0.10950E+00   0.43858E+01   0.54469E+01   0.17627E+03
  -0.10850E+00   0.43757E+01   0.54656E+01   0.17559E+03
  -0.10750E+00   0.43657E+01   0.54844E+01   0.17492E+03
  -0.10650E+00   0.43557E+01   0.55031E+01   0.17426E+03
  -0.10550E+00   0.43457E+01   0.55219E+01   0.17359E+03
  -0.10450E+00   0.43357E+01   0.55406E+01   0.17293E+03
  -0.10350E+00   0.43258E+01   0.55594E+01   0.17226E+03
  -0.10250E+00   0.43158E+01   0.55781E+01   0.17161E+03
  -0.10150E+00   0.43059E+01   0.55969E+01   0.17095E+03
  -0.10050E+00   0.42960E+01   0.56156E+01   0.17029E+03
  -0.99500E-01   0.42861E+01   0.56344E+01   0.16964E+03
  -0.98500E-01   0.42762E+01   0.56531E+01   0.16899E+03
  -0.97500E-01   0.42663E+01   0.56719E+01   0.16834E+03
  -0.96500E-01   0.42565E+01   0.56906E+01   0.16769E+03
  -0.95500E-01   0.42466E+01   0.57094E+01   0.16704E+03
  -0.94500E-01   0.42368E+01   0.57281E+01   0.16640E+03
  -0.93500E-01   0.42270E+01   0.57469E+01   0.16576E+03
  -0.92500E-01   0.42172E+01   0.57656E+01   0.16512E+03
  -0.91500E-01   0.42074E+01   0.57844E+01   0.16448E+03
  -0.90500E-01   0.41976E+01   0.58031E+01   0.16384E+03
  -0.89500E-01   0.41879E+01   0.58219E+01   0.16321E+03
