  -0.49500000000000E+02   0.99999972617188E+00   0.45820212159163E-06   0.19999992332813E+01
  -0.48500000000000E+02   0.99999454277974E+00   0.91316912655538E-05   0.19999847198053E+01
  -0.47500000000000E+02   0.99994730578898E+00   0.88175789384599E-04   0.19998524581749E+01
  -0.46500000000000E+02   0.99966927780169E+00   0.55346702329638E-03   0.19990740522380E+01
  -0.45500000000000E+02   0.99846407955411E+00   0.25715084193088E-02   0.19957009748353E+01
  -0.44500000000000E+02   0.99506544776200E+00   0.82722685999563E-02   0.19861986194785E+01
  -0.43500000000000E+02   0.98879603469732E+00   0.18828515766188E-01   0.19687058792785E+01
  -0.42500000000000E+02   0.97972828405899E+00   0.34189783858700E-01   0.19434867228264E+01
  -0.41500000000000E+02   0.96844637512406E+00   0.53459114005431E-01   0.19122429876406E+01
  -0.40500000000000E+02   0.95565448058280E+00   0.75522943211418E-01   0.18769963167620E+01
  -0.39500000000000E+02   0.94195407130960E+00   0.99414740747287E-01   0.18394576219510E+01
  -0.38500000000000E+02   0.92779339026113E+00   0.12440067618797E+00   0.18008886620888E+01
  -0.37500000000000E+02   0.91349595601615E+00   0.14993752741029E+00   0.17621868832531E+01
  -0.36500000000000E+02   0.89930500089248E+00   0.17560071370334E+00   0.17240132135033E+01
  -0.35500000000000E+02   0.88542313993191E+00   0.20101936912741E+00   0.16869039034411E+01
  -0.34500000000000E+02   0.87204312187705E+00   0.22582192248854E+00   0.16513556296806E+01
  -0.33500000000000E+02   0.85937229862636E+00   0.24959214055035E+00   0.16178914112238E+01
  -0.32500000000000E+02   0.84764952396925E+00   0.27183507746470E+00   0.15871050282371E+01
  -0.31500000000000E+02   0.83715090449612E+00   0.29196611254170E+00   0.15596759738733E+01
  -0.30500000000000E+02   0.82817234895097E+00   0.30934408214479E+00   0.15363253399915E+01
  -0.29500000000000E+02   0.82097743540514E+00   0.32338015158746E+00   0.15176850027322E+01
  -0.28500000000000E+02   0.81570740129895E+00   0.33372362205106E+00   0.15040727035306E+01
  -0.27500000000000E+02   0.81228812932884E+00   0.34046222371048E+00   0.14952609330526E+01
  -0.26500000000000E+02   0.81040069592095E+00   0.34418941197718E+00   0.14904060522880E+01
  -0.25500000000000E+02   0.80957029323243E+00   0.34582799163941E+00   0.14882757311105E+01
  -0.24500000000000E+02   0.80932000597320E+00   0.34631797047793E+00   0.14876388593133E+01
  -0.23500000000000E+02   0.80926946770986E+00   0.34641128192184E+00   0.14875170834770E+01
  -0.22500000000000E+02   0.80926439380807E+00   0.34641380348887E+00   0.14875132431338E+01
  -0.21500000000000E+02   0.80927065207743E+00   0.34639383025678E+00   0.14875384893988E+01
  -0.20500000000000E+02   0.80927732930068E+00   0.34637252988579E+00   0.14875655517604E+01
  -0.19500000000000E+02   0.80928129964570E+00   0.34635623519931E+00   0.14875860017818E+01
  -0.18500000000000E+02   0.80928397099891E+00   0.34634208877443E+00   0.14876037658180E+01
  -0.17500000000000E+02   0.80928604571333E+00   0.34632849307361E+00   0.14876206412041E+01
  -0.16500000000000E+02   0.80928704833147E+00   0.34631662734648E+00   0.14876354777057E+01
  -0.15500000000000E+02   0.80928621422919E+00   0.34630746844490E+00   0.14876465152680E+01
  -0.14500000000000E+02   0.80928388376372E+00   0.34630082264620E+00   0.14876545878949E+01
  -0.13500000000000E+02   0.80928053935099E+00   0.34629472902284E+00   0.14876615061598E+01
  -0.12500000000000E+02   0.80927709215021E+00   0.34628801967934E+00   0.14876694167642E+01
  -0.11500000000000E+02   0.80927345889888E+00   0.34628019053832E+00   0.14876782744036E+01
  -0.10500000000000E+02   0.80926963920270E+00   0.34627227081135E+00   0.14876883239708E+01
  -0.95000000000000E+01   0.80926506434038E+00   0.34626378857840E+00   0.14876984573384E+01
  -0.85000000000000E+01   0.80925970673204E+00   0.34625510835683E+00   0.14877088561064E+01
  -0.75000000000000E+01   0.80925302155184E+00   0.34624715247671E+00   0.14877182735972E+01
  -0.65000000000000E+01   0.80924395723057E+00   0.34624177722540E+00   0.14877242944850E+01
  -0.55000000000000E+01   0.80923173313416E+00   0.34624021427223E+00   0.14877254718770E+01
  -0.45000000000000E+01   0.80921701527893E+00   0.34624040996576E+00   0.14877240834969E+01
  -0.35000000000000E+01   0.80920018372515E+00   0.34624074531513E+00   0.14877227673428E+01
  -0.25000000000000E+01   0.80918104096438E+00   0.34623951381133E+00   0.14877232629107E+01
  -0.15000000000000E+01   0.80915948891716E+00   0.34623601331028E+00   0.14877267709046E+01
  -0.50000000000000E+00   0.80913298821530E+00   0.34623144605405E+00   0.14877315029242E+01
   0.50000000000000E+00   0.80908654946664E+00   0.34622748331727E+00   0.14877357365960E+01
   0.15000000000000E+01   0.80904527844230E+00   0.34622426858627E+00   0.14877384134819E+01
   0.25000000000000E+01   0.80912023174599E+00   0.34622201226619E+00   0.14877404789155E+01
   0.35000000000000E+01   0.80994725102071E+00   0.34621983222778E+00   0.14877418442581E+01
   0.45000000000000E+01   0.81453325802826E+00   0.34621773043367E+00   0.14877435734617E+01
   0.55000000000000E+01   0.83285975507342E+00   0.34621467931842E+00   0.14877460242117E+01
   0.65000000000000E+01   0.87861277983171E+00   0.34621075591936E+00   0.14877503599767E+01
   0.75000000000000E+01   0.95560609055571E+00   0.34620602455614E+00   0.14877544701070E+01
   0.85000000000000E+01   0.10535220245750E+01   0.34620324298699E+00   0.14877563647381E+01
   0.95000000000000E+01   0.11516993415580E+01   0.34620283173374E+00   0.14877548658684E+01
   0.10500000000000E+02   0.12308790090625E+01   0.34620436861437E+00   0.14877526558320E+01
   0.11500000000000E+02   0.12825695568316E+01   0.34620376416059E+00   0.14877517634295E+01
   0.12500000000000E+02   0.13097075507867E+01   0.34620036010351E+00   0.14877554890126E+01
   0.13500000000000E+02   0.13208473860633E+01   0.34619722959562E+00   0.14877589275511E+01
   0.14500000000000E+02   0.13241691057857E+01   0.34619682168112E+00   0.14877571806022E+01
   0.15500000000000E+02   0.13250121099848E+01   0.34619882124487E+00   0.14877518506428E+01
   0.16500000000000E+02   0.13252399570310E+01   0.34620021473986E+00   0.14877471365884E+01
   0.17500000000000E+02   0.13253245304358E+01   0.34619943320680E+00   0.14877451489406E+01
   0.18500000000000E+02   0.13253844520225E+01   0.34619609130277E+00   0.14877486067467E+01
