  -0.49500000000000E+02   0.99999974888181E+00   0.42020113982144E-06   0.19999992968691E+01
  -0.48500000000000E+02   0.99999511523336E+00   0.81737901450565E-05   0.19999863226711E+01
  -0.47500000000000E+02   0.99995446874841E+00   0.76189488196436E-04   0.19998725139588E+01
  -0.46500000000000E+02   0.99972916486960E+00   0.45323643084306E-03   0.19992417112223E+01
  -0.45500000000000E+02   0.99884033709351E+00   0.19413099707045E-02   0.19967538190576E+01
  -0.44500000000000E+02   0.99613560478959E+00   0.64758877951774E-02   0.19891891222005E+01
  -0.43500000000000E+02   0.98978305716954E+00   0.17165366069648E-01   0.19714567260318E+01
  -0.42500000000000E+02   0.98024897837311E+00   0.33304289011180E-01   0.19449313958857E+01
  -0.41500000000000E+02   0.96859711753608E+00   0.53202496264139E-01   0.19126572354607E+01
  -0.40500000000000E+02   0.95560529490477E+00   0.75606321297588E-01   0.18768578994153E+01
  -0.39500000000000E+02   0.94187000615168E+00   0.99562429002289E-01   0.18392235332333E+01
  -0.38500000000000E+02   0.92779595252330E+00   0.12439672436531E+00   0.18008900648532E+01
  -0.37500000000000E+02   0.91363706075900E+00   0.14968586296324E+00   0.17625634626639E+01
  -0.36500000000000E+02   0.89957563665125E+00   0.17511400297888E+00   0.17247383476681E+01
  -0.35500000000000E+02   0.88576484107175E+00   0.20039461795793E+00   0.16878118909216E+01
  -0.34500000000000E+02   0.87237358590415E+00   0.22521182040348E+00   0.16522289830628E+01
  -0.33500000000000E+02   0.85959926852338E+00   0.24916823977971E+00   0.16184876541637E+01
  -0.32500000000000E+02   0.84767781986569E+00   0.27178625351134E+00   0.15871763083414E+01
  -0.31500000000000E+02   0.83688950625508E+00   0.29247882430315E+00   0.15589905322887E+01
  -0.30500000000000E+02   0.82755571269136E+00   0.31054985945130E+00   0.15347205949657E+01
  -0.29500000000000E+02   0.82001244572046E+00   0.32528066873782E+00   0.15151839349287E+01
  -0.28500000000000E+02   0.81451511739501E+00   0.33608048363351E+00   0.15009893855099E+01
  -0.27500000000000E+02   0.81118886089644E+00   0.34264577653232E+00   0.14924201056999E+01
  -0.26500000000000E+02   0.80982752894941E+00   0.34533364618284E+00   0.14889200249639E+01
  -0.25500000000000E+02   0.80938462798043E+00   0.34620338752860E+00   0.14877875431879E+01
  -0.24500000000000E+02   0.80927405146535E+00   0.34642218163107E+00   0.14875086046940E+01
  -0.23500000000000E+02   0.80925619581014E+00   0.34644460969299E+00   0.14874713035682E+01
  -0.22500000000000E+02   0.80926400390612E+00   0.34642726948435E+00   0.14875018792373E+01
