  -0.49500000000000E+02   0.99999819815898E+00   0.30150582519552E-05   0.19999949548477E+01
  -0.48500000000000E+02   0.99997408588943E+00   0.43362944767055E-04   0.19999274409852E+01
  -0.47500000000000E+02   0.99982137619795E+00   0.29891224940014E-03   0.19994998757307E+01
  -0.46500000000000E+02   0.99921422477937E+00   0.13152105693462E-02   0.19978002439066E+01
  -0.45500000000000E+02   0.99751277725239E+00   0.41656621705398E-02   0.19930397775261E+01
  -0.44500000000000E+02   0.99390912807704E+00   0.10215204870623E-01   0.19829688430049E+01
  -0.43500000000000E+02   0.98780902912525E+00   0.20494773700573E-01   0.19659564745673E+01
  -0.42500000000000E+02   0.97912082594824E+00   0.35222305201854E-01   0.19418015770925E+01
  -0.41500000000000E+02   0.96821165962063E+00   0.53861297165438E-01   0.19115964103965E+01
  -0.40500000000000E+02   0.95565777926909E+00   0.75516708308717E-01   0.18770085453323E+01
  -0.39500000000000E+02   0.94202600984618E+00   0.99287806421355E-01   0.18396588290148E+01
  -0.38500000000000E+02   0.92777680815157E+00   0.12442887286711E+00   0.18008499178453E+01
  -0.37500000000000E+02   0.91327072689517E+00   0.15034028502269E+00   0.17615870165725E+01
  -0.36500000000000E+02   0.89888814421754E+00   0.17634817061477E+00   0.17228990455072E+01
  -0.35500000000000E+02   0.88493769404329E+00   0.20191507853010E+00   0.16856108055016E+01
  -0.34500000000000E+02   0.87160435642165E+00   0.22662873334984E+00   0.16501978260543E+01
  -0.33500000000000E+02   0.85911112476669E+00   0.25007846357835E+00   0.16172094398374E+01
  -0.32500000000000E+02   0.84768527267972E+00   0.27175955071049E+00   0.15872012544008E+01
  -0.31500000000000E+02   0.83757558178405E+00   0.29113884674910E+00   0.15607880985751E+01
  -0.30500000000000E+02   0.82901756780089E+00   0.30769337772599E+00   0.15385281971725E+01
  -0.29500000000000E+02   0.82217414316511E+00   0.32102655486331E+00   0.15207896015969E+01
  -0.28500000000000E+02   0.81707887998765E+00   0.33101996531402E+00   0.15076217118274E+01
  -0.27500000000000E+02   0.81358759879963E+00   0.33788168102984E+00   0.14986217414814E+01
  -0.26500000000000E+02   0.81142135344438E+00   0.34216001989249E+00   0.14930470127923E+01
  -0.25500000000000E+02   0.81021114049895E+00   0.34454554833753E+00   0.14899373870910E+01
  -0.24500000000000E+02   0.80961122828817E+00   0.34572820319872E+00   0.14884016991692E+01
  -0.23500000000000E+02   0.80935064142340E+00   0.34623873668208E+00   0.14877410000686E+01
  -0.22500000000000E+02   0.80925409766003E+00   0.34641922192712E+00   0.14875018761847E+01
  -0.21500000000000E+02   0.80922926743356E+00   0.34646590893704E+00   0.14874471053961E+01
  -0.20500000000000E+02   0.80922436824022E+00   0.34645934376748E+00   0.14874459063113E+01
  -0.19500000000000E+02   0.80923262696685E+00   0.34643863603928E+00   0.14874788478576E+01
  -0.18500000000000E+02   0.80924236506872E+00   0.34640505872005E+00   0.14875155935369E+01
  -0.17500000000000E+02   0.80925242764321E+00   0.34637764778520E+00   0.14875536020419E+01
  -0.16500000000000E+02   0.80925856502609E+00   0.34635600348253E+00   0.14875835267263E+01
  -0.15500000000000E+02   0.80925898926579E+00   0.34633967051732E+00   0.14876002672177E+01
  -0.14500000000000E+02   0.80925795440931E+00   0.34633396689388E+00   0.14876130862975E+01
  -0.13500000000000E+02   0.80925123367521E+00   0.34632675899783E+00   0.14876129043439E+01
  -0.12500000000000E+02   0.80924609364459E+00   0.34632703376274E+00   0.14876180516633E+01
  -0.11500000000000E+02   0.80923762268108E+00   0.34632139806110E+00   0.14876169117052E+01
  -0.10500000000000E+02   0.80923166285022E+00   0.34631911627107E+00   0.14876238329646E+01
  -0.95000000000000E+01   0.80922566307027E+00   0.34631333353167E+00   0.14876327290478E+01
  -0.85000000000000E+01   0.80921897577393E+00   0.34630249060148E+00   0.14876424390580E+01
  -0.75000000000000E+01   0.80921385093834E+00   0.34629355517861E+00   0.14876595453867E+01
  -0.65000000000000E+01   0.80920433706804E+00   0.34627878783791E+00   0.14876688551696E+01
  -0.55000000000000E+01   0.80919499875245E+00   0.34627189417434E+00   0.14876827970246E+01
  -0.45000000000000E+01   0.80917889684444E+00   0.34626128124043E+00   0.14876855257348E+01
  -0.35000000000000E+01   0.80916295353886E+00   0.34625946805293E+00   0.14876942113143E+01
